"name"	"id"	"waterbody"	"month"	"year"	"Lat"	"Long"	"type"	"SAL"
"RB15 Buschvitz oe."	112391500	"Kl. Jasmunder Bodden"	5	2009	54.43167	13.491672	"Coast"	4.5
"RB1 Schaprode w."	112400185	"Schaproder Bodden"	5	2009	54.515	13.125002	"Coast"	8.3
"DB1 Pramort"	103050101	"Barther Fahrwasser"	6	2009	54.42	12.926671	"Coast"	9.6
"DB2 Sundische Wiese"	103050208	"Grabow"	6	2009	54.39167	12.838331	"Coast"	8.5
"DB6 Barth oe."	103050603	"Barther Bodden"	6	2009	54.395001	12.750001	"Coast"	7.8
"DB10 Bodstedt n."	103051008	"Bodstedter Bodden"	6	2009	54.395001	12.623331	"Coast"	6.4
"DB16 Saal nw."	103051606	"Saaler Bodden"	6	2009	54.335001	12.448331	"Coast"	3.8
"KB90 Fahrwasser I.Libitz w."	103059085	"Kubitzer Bodden"	6	2009	54.40167	13.105001	"Coast"	11.5
"GS Gellenstrom Hiddensee w."	103070503	"Prerowbucht"	6	2009	54.51167	13.050002	"Coast"	11.1
"Zipke"	103310014	"Zipker Bach"	6	2009	54.3413090635463	12.7839460522578	"Freshwater"	0
"GB2 I.Vilm s."	105010285	"Greifswalder Bodden"	6	2009	54.26667	13.516671	"Coast"	7.3
"GB3 Daenische Wiek n."	105010306	"Daenische Wiek"	6	2009	54.15	13.483331	"Coast"	7
"GB7 Struck"	105010701	"Greifswalder Bodden"	6	2009	54.20667	13.653331	"Coast"	7.5
"GB19 Zentralbereich"	105011907	"Greifswalder Bodden"	6	2009	54.20667	13.566671	"Coast"	7.4
"Kemnitz"	105210010	"Westziese"	6	2009	54.0850610286063	13.5276303287714	"Freshwater"	0
"Greifswald"	105340014	"Ryck"	6	2009	54.0988078716915	13.3762719023408	"Freshwater"	0
"Brandshagen"	107030028	"Miltzower Bach"	6	2009	54.2318280613644	13.1982131143004	"Freshwater"	0
"S66 Stralsund"	109016609	"Andershofer Bucht"	6	2009	54.28667	13.131671	"Coast"	10.6
"Flemendorf"	109070015	"Uhlenbaek"	6	2009	54.3318827754293	12.8003579931573	"Freshwater"	0
"Zuehlendorf"	109180011	"Graben aus Kummerow Heide"	6	2009	54.3501914436589	12.8535939073662	"Freshwater"	0
"Prohn"	109230015	"Prohner Bach"	6	2009	54.3710907369313	13.0235076949181	"Freshwater"	0
"GB10 Ruden s."	111021001	"Greifswalder Bodden"	6	2009	54.18833	13.775001	"Coast"	7.7
"AW1 Trockenort"	111030108	"Achterwasser"	6	2009	54.01667	13.958331	"Coast"	2.55
"P20 Peenemuende s."	111032085	"Peenestrom"	6	2009	54.121	13.773	"Coast"	5.45
"P42 Wolgast s."	111034208	"Peenestrom"	6	2009	54.023358	13.760763	"Coast"	4.95
"P48 Lassan"	111034806	"Peenestrom"	6	2009	53.96667	13.891671	"Coast"	2.3
"O133 suedl. Greifsw. Oie"	111071308	"Pommersche Bucht"	6	2009	54.20333	13.905002	"Coast"	8
"Wolgast"	111140027	"Ostziese"	6	2009	54.042512008582	13.7348408690934	"Freshwater"	0
"Karow"	112050138	"Karower Muehlbach"	6	2009	54.4028946481796	13.5057291508361	"Freshwater"	0
"RB2 Vitte oe."	112190202	"Vitter Bodden"	6	2009	54.57	13.131672	"Coast"	10
"RB3 Bugspitze s."	112190309	"Rassower Strom"	6	2009	54.55333	13.178332	"Coast"	9.3
"Kasnevitz"	112220010	"Rosengartener Bek"	6	2009	54.3375879468763	13.4123296886823	"Freshwater"	0
"Kluis"	112230016	"Duvenbaek"	6	2009	54.4649241302838	13.3055644900104	"Freshwater"	0
"RB6 Wittower Faehre oe."	112280603	"Breetzer Bodden"	6	2009	54.56333	13.293332	"Coast"	8.4
"Neuendorf"	112350018	"Sehrower Bach"	6	2009	54.3821417140574	13.2670909497788	"Freshwater"	0
"Vorwerk"	112370019	"Sagarder Bach"	6	2009	54.519140218753	13.530008689413	"Freshwater"	0
"Sagard"	112370027	"Marlower Bach"	6	2009	54.5354918139135	13.5518017525063	"Freshwater"	0
"RB9 Glowe sw."	112390909	"Gr. Jasmunder Bodden"	6	2009	54.54333	13.426672	"Coast"	7.9
"RB10 Lietzow n."	112391004	"Gr. Jasmunder Bodden"	6	2009	54.50667	13.490002	"Coast"	7.9
"RB15 Buschvitz oe."	112391500	"Kl. Jasmunder Bodden"	6	2009	54.43167	13.491672	"Coast"	4.9
"RB1 Schaprode w."	112400185	"Schaproder Bodden"	6	2009	54.515	13.125002	"Coast"	9.9
"DB1 Pramort"	103050101	"Barther Fahrwasser"	7	2009	54.42	12.926671	"Coast"	9.1
"DB2 Sundische Wiese"	103050208	"Grabow"	7	2009	54.39167	12.838331	"Coast"	9.4
"DB6 Barth oe."	103050603	"Barther Bodden"	7	2009	54.395001	12.750001	"Coast"	7.5
"DB10 Bodstedt n."	103051008	"Bodstedter Bodden"	7	2009	54.395001	12.623331	"Coast"	5.95
"DB16 Saal nw."	103051606	"Saaler Bodden"	7	2009	54.335001	12.448331	"Coast"	4.2
"KB90 Fahrwasser I.Libitz w."	103059085	"Kubitzer Bodden"	7	2009	54.40167	13.105001	"Coast"	8.05
"GS Gellenstrom Hiddensee w."	103070503	"Prerowbucht"	7	2009	54.51167	13.050002	"Coast"	9.15
"Zipke"	103310014	"Zipker Bach"	7	2009	54.3413090635463	12.7839460522578	"Freshwater"	0
"GB2 I.Vilm s."	105010285	"Greifswalder Bodden"	7	2009	54.26667	13.516671	"Coast"	7.1
"GB3 Daenische Wiek n."	105010306	"Daenische Wiek"	7	2009	54.15	13.483331	"Coast"	7.2
"GB7 Struck"	105010701	"Greifswalder Bodden"	7	2009	54.20667	13.653331	"Coast"	7.2
"GB19 Zentralbereich"	105011907	"Greifswalder Bodden"	7	2009	54.20667	13.566671	"Coast"	7.2
"Kemnitz"	105210010	"Westziese"	7	2009	54.0850610286063	13.5276303287714	"Freshwater"	0
"Greifswald"	105340014	"Ryck"	7	2009	54.0988078716915	13.3762719023408	"Freshwater"	0
"Brandshagen"	107030028	"Miltzower Bach"	7	2009	54.2318280613644	13.1982131143004	"Freshwater"	0
"S66 Stralsund"	109016609	"Andershofer Bucht"	7	2009	54.28667	13.131671	"Coast"	8.4
"Flemendorf"	109070015	"Uhlenbaek"	7	2009	54.3318827754293	12.8003579931573	"Freshwater"	0
"Zuehlendorf"	109180011	"Graben aus Kummerow Heide"	7	2009	54.3501914436589	12.8535939073662	"Freshwater"	0
"Prohn"	109230015	"Prohner Bach"	7	2009	54.3710907369313	13.0235076949181	"Freshwater"	0
"GB10 Ruden s."	111021001	"Greifswalder Bodden"	7	2009	54.18833	13.775001	"Coast"	6.1
"AW1 Trockenort"	111030108	"Achterwasser"	7	2009	54.01667	13.958331	"Coast"	2.155
"P20 Peenemuende s."	111032085	"Peenestrom"	7	2009	54.121	13.773	"Coast"	4.465
"P42 Wolgast s."	111034208	"Peenestrom"	7	2009	54.023358	13.760763	"Coast"	3.24090909090909
"P48 Lassan"	111034806	"Peenestrom"	7	2009	53.96667	13.891671	"Coast"	1.76363636363636
"O133 suedl. Greifsw. Oie"	111071308	"Pommersche Bucht"	7	2009	54.20333	13.905002	"Coast"	7.1
"Wolgast"	111140027	"Ostziese"	7	2009	54.042512008582	13.7348408690934	"Freshwater"	0
"Karow"	112050138	"Karower Muehlbach"	7	2009	54.4028946481796	13.5057291508361	"Freshwater"	0
"RB2 Vitte oe."	112190202	"Vitter Bodden"	7	2009	54.57	13.131672	"Coast"	9.8
"RB3 Bugspitze s."	112190309	"Rassower Strom"	7	2009	54.55333	13.178332	"Coast"	9.1
"Kasnevitz"	112220010	"Rosengartener Bek"	7	2009	54.3375879468763	13.4123296886823	"Freshwater"	0
"Kluis"	112230016	"Duvenbaek"	7	2009	54.4649241302838	13.3055644900104	"Freshwater"	0
"RB6 Wittower Faehre oe."	112280603	"Breetzer Bodden"	7	2009	54.56333	13.293332	"Coast"	9
"Neuendorf"	112350018	"Sehrower Bach"	7	2009	54.3821417140574	13.2670909497788	"Freshwater"	0
"Vorwerk"	112370019	"Sagarder Bach"	7	2009	54.519140218753	13.530008689413	"Freshwater"	0
"Sagard"	112370027	"Marlower Bach"	7	2009	54.5354918139135	13.5518017525063	"Freshwater"	0
"RB9 Glowe sw."	112390909	"Gr. Jasmunder Bodden"	7	2009	54.54333	13.426672	"Coast"	8.25
"RB10 Lietzow n."	112391004	"Gr. Jasmunder Bodden"	7	2009	54.50667	13.490002	"Coast"	8.25
"RB15 Buschvitz oe."	112391500	"Kl. Jasmunder Bodden"	7	2009	54.43167	13.491672	"Coast"	5.2
"RB1 Schaprode w."	112400185	"Schaproder Bodden"	7	2009	54.515	13.125002	"Coast"	9.9
"DB1 Pramort"	103050101	"Barther Fahrwasser"	8	2009	54.42	12.926671	"Coast"	9.3
"DB2 Sundische Wiese"	103050208	"Grabow"	8	2009	54.39167	12.838331	"Coast"	9.2
"DB6 Barth oe."	103050603	"Barther Bodden"	8	2009	54.395001	12.750001	"Coast"	8.7
"DB10 Bodstedt n."	103051008	"Bodstedter Bodden"	8	2009	54.395001	12.623331	"Coast"	7
"DB16 Saal nw."	103051606	"Saaler Bodden"	8	2009	54.335001	12.448331	"Coast"	4.5
"KB90 Fahrwasser I.Libitz w."	103059085	"Kubitzer Bodden"	8	2009	54.40167	13.105001	"Coast"	8.7
"GS Gellenstrom Hiddensee w."	103070503	"Prerowbucht"	8	2009	54.51167	13.050002	"Coast"	10.4
"Zipke"	103310014	"Zipker Bach"	8	2009	54.3413090635463	12.7839460522578	"Freshwater"	0
"GB2 I.Vilm s."	105010285	"Greifswalder Bodden"	8	2009	54.26667	13.516671	"Coast"	7.2
"GB3 Daenische Wiek n."	105010306	"Daenische Wiek"	8	2009	54.15	13.483331	"Coast"	7.2
"GB7 Struck"	105010701	"Greifswalder Bodden"	8	2009	54.20667	13.653331	"Coast"	7.1
"GB19 Zentralbereich"	105011907	"Greifswalder Bodden"	8	2009	54.20667	13.566671	"Coast"	7.2
"Kemnitz"	105210010	"Westziese"	8	2009	54.0850610286063	13.5276303287714	"Freshwater"	0
"Greifswald"	105340014	"Ryck"	8	2009	54.0988078716915	13.3762719023408	"Freshwater"	0
"Brandshagen"	107030028	"Miltzower Bach"	8	2009	54.2318280613644	13.1982131143004	"Freshwater"	0
"S66 Stralsund"	109016609	"Andershofer Bucht"	8	2009	54.28667	13.131671	"Coast"	7.7
"Flemendorf"	109070015	"Uhlenbaek"	8	2009	54.3318827754293	12.8003579931573	"Freshwater"	0
"Zuehlendorf"	109180011	"Graben aus Kummerow Heide"	8	2009	54.3501914436589	12.8535939073662	"Freshwater"	0
"Prohn"	109230015	"Prohner Bach"	8	2009	54.3710907369313	13.0235076949181	"Freshwater"	0
"GB10 Ruden s."	111021001	"Greifswalder Bodden"	8	2009	54.18833	13.775001	"Coast"	6.55
"AW1 Trockenort"	111030108	"Achterwasser"	8	2009	54.01667	13.958331	"Coast"	1.5
"P20 Peenemuende s."	111032085	"Peenestrom"	8	2009	54.121	13.773	"Coast"	3.3
"P42 Wolgast s."	111034208	"Peenestrom"	8	2009	54.023358	13.760763	"Coast"	1.4
"P48 Lassan"	111034806	"Peenestrom"	8	2009	53.96667	13.891671	"Coast"	1.3
"O133 suedl. Greifsw. Oie"	111071308	"Pommersche Bucht"	8	2009	54.20333	13.905002	"Coast"	7.05
"Wolgast"	111140027	"Ostziese"	8	2009	54.042512008582	13.7348408690934	"Freshwater"	0
"Karow"	112050138	"Karower Muehlbach"	8	2009	54.4028946481796	13.5057291508361	"Freshwater"	0
"RB2 Vitte oe."	112190202	"Vitter Bodden"	8	2009	54.57	13.131672	"Coast"	9.9
"RB3 Bugspitze s."	112190309	"Rassower Strom"	8	2009	54.55333	13.178332	"Coast"	9
"Kasnevitz"	112220010	"Rosengartener Bek"	8	2009	54.3375879468763	13.4123296886823	"Freshwater"	0
"Kluis"	112230016	"Duvenbaek"	8	2009	54.4649241302838	13.3055644900104	"Freshwater"	0
"RB6 Wittower Faehre oe."	112280603	"Breetzer Bodden"	8	2009	54.56333	13.293332	"Coast"	8.7
"Neuendorf"	112350018	"Sehrower Bach"	8	2009	54.3821417140574	13.2670909497788	"Freshwater"	0
"Vorwerk"	112370019	"Sagarder Bach"	8	2009	54.519140218753	13.530008689413	"Freshwater"	0
"Sagard"	112370027	"Marlower Bach"	8	2009	54.5354918139135	13.5518017525063	"Freshwater"	0
"RB9 Glowe sw."	112390909	"Gr. Jasmunder Bodden"	8	2009	54.54333	13.426672	"Coast"	8.2
"RB10 Lietzow n."	112391004	"Gr. Jasmunder Bodden"	8	2009	54.50667	13.490002	"Coast"	8.1
"RB15 Buschvitz oe."	112391500	"Kl. Jasmunder Bodden"	8	2009	54.43167	13.491672	"Coast"	5.4
"RB1 Schaprode w."	112400185	"Schaproder Bodden"	8	2009	54.515	13.125002	"Coast"	9.4
"DB1 Pramort"	103050101	"Barther Fahrwasser"	9	2009	54.42	12.926671	"Coast"	9.3
"DB2 Sundische Wiese"	103050208	"Grabow"	9	2009	54.39167	12.838331	"Coast"	9
"DB6 Barth oe."	103050603	"Barther Bodden"	9	2009	54.395001	12.750001	"Coast"	8.5
"DB10 Bodstedt n."	103051008	"Bodstedter Bodden"	9	2009	54.395001	12.623331	"Coast"	8.05
"DB16 Saal nw."	103051606	"Saaler Bodden"	9	2009	54.335001	12.448331	"Coast"	5.1
"KB90 Fahrwasser I.Libitz w."	103059085	"Kubitzer Bodden"	9	2009	54.40167	13.105001	"Coast"	8.5
"GS Gellenstrom Hiddensee w."	103070503	"Prerowbucht"	9	2009	54.51167	13.050002	"Coast"	10.55
"Zipke"	103310014	"Zipker Bach"	9	2009	54.3413090635463	12.7839460522578	"Freshwater"	0
"GB2 I.Vilm s."	105010285	"Greifswalder Bodden"	9	2009	54.26667	13.516671	"Coast"	7.05
"GB3 Daenische Wiek n."	105010306	"Daenische Wiek"	9	2009	54.15	13.483331	"Coast"	7.1
"GB7 Struck"	105010701	"Greifswalder Bodden"	9	2009	54.20667	13.653331	"Coast"	6.75
"GB19 Zentralbereich"	105011907	"Greifswalder Bodden"	9	2009	54.20667	13.566671	"Coast"	7.1
"Kemnitz"	105210010	"Westziese"	9	2009	54.0850610286063	13.5276303287714	"Freshwater"	0
"Greifswald"	105340014	"Ryck"	9	2009	54.0988078716915	13.3762719023408	"Freshwater"	0
"Brandshagen"	107030028	"Miltzower Bach"	9	2009	54.2318280613644	13.1982131143004	"Freshwater"	0
"S66 Stralsund"	109016609	"Andershofer Bucht"	9	2009	54.28667	13.131671	"Coast"	7.9
"Flemendorf"	109070015	"Uhlenbaek"	9	2009	54.3318827754293	12.8003579931573	"Freshwater"	0
"Zuehlendorf"	109180011	"Graben aus Kummerow Heide"	9	2009	54.3501914436589	12.8535939073662	"Freshwater"	0
"Prohn"	109230015	"Prohner Bach"	9	2009	54.3710907369313	13.0235076949181	"Freshwater"	0
"GB10 Ruden s."	111021001	"Greifswalder Bodden"	9	2009	54.18833	13.775001	"Coast"	6.75
"AW1 Trockenort"	111030108	"Achterwasser"	9	2009	54.01667	13.958331	"Coast"	1.8
"P20 Peenemuende s."	111032085	"Peenestrom"	9	2009	54.121	13.773	"Coast"	4.25
"P42 Wolgast s."	111034208	"Peenestrom"	9	2009	54.023358	13.760763	"Coast"	1.5
"P48 Lassan"	111034806	"Peenestrom"	9	2009	53.96667	13.891671	"Coast"	0.9
"O133 suedl. Greifsw. Oie"	111071308	"Pommersche Bucht"	9	2009	54.20333	13.905002	"Coast"	7.05
"Wolgast"	111140027	"Ostziese"	9	2009	54.042512008582	13.7348408690934	"Freshwater"	0
"Karow"	112050138	"Karower Muehlbach"	9	2009	54.4028946481796	13.5057291508361	"Freshwater"	0
"RB2 Vitte oe."	112190202	"Vitter Bodden"	9	2009	54.57	13.131672	"Coast"	9.2
"RB3 Bugspitze s."	112190309	"Rassower Strom"	9	2009	54.55333	13.178332	"Coast"	9
"Kasnevitz"	112220010	"Rosengartener Bek"	9	2009	54.3375879468763	13.4123296886823	"Freshwater"	0
"Kluis"	112230016	"Duvenbaek"	9	2009	54.4649241302838	13.3055644900104	"Freshwater"	0
"RB6 Wittower Faehre oe."	112280603	"Breetzer Bodden"	9	2009	54.56333	13.293332	"Coast"	8.9
"Neuendorf"	112350018	"Sehrower Bach"	9	2009	54.3821417140574	13.2670909497788	"Freshwater"	0
"Vorwerk"	112370019	"Sagarder Bach"	9	2009	54.519140218753	13.530008689413	"Freshwater"	0
"Sagard"	112370027	"Marlower Bach"	9	2009	54.5354918139135	13.5518017525063	"Freshwater"	0
"RB9 Glowe sw."	112390909	"Gr. Jasmunder Bodden"	9	2009	54.54333	13.426672	"Coast"	8.4
"RB10 Lietzow n."	112391004	"Gr. Jasmunder Bodden"	9	2009	54.50667	13.490002	"Coast"	8.4
"RB15 Buschvitz oe."	112391500	"Kl. Jasmunder Bodden"	9	2009	54.43167	13.491672	"Coast"	5.5
"RB1 Schaprode w."	112400185	"Schaproder Bodden"	9	2009	54.515	13.125002	"Coast"	9.1
"DB1 Pramort"	103050101	"Barther Fahrwasser"	10	2009	54.42	12.926671	"Coast"	8.9
"DB2 Sundische Wiese"	103050208	"Grabow"	10	2009	54.39167	12.838331	"Coast"	8.7
"DB6 Barth oe."	103050603	"Barther Bodden"	10	2009	54.395001	12.750001	"Coast"	8.5
"DB10 Bodstedt n."	103051008	"Bodstedter Bodden"	10	2009	54.395001	12.623331	"Coast"	7.4
"DB16 Saal nw."	103051606	"Saaler Bodden"	10	2009	54.335001	12.448331	"Coast"	5.5
"KB90 Fahrwasser I.Libitz w."	103059085	"Kubitzer Bodden"	10	2009	54.40167	13.105001	"Coast"	10.5
"GS Gellenstrom Hiddensee w."	103070503	"Prerowbucht"	10	2009	54.51167	13.050002	"Coast"	10
"Zipke"	103310014	"Zipker Bach"	10	2009	54.3413090635463	12.7839460522578	"Freshwater"	0
"GB2 I.Vilm s."	105010285	"Greifswalder Bodden"	10	2009	54.26667	13.516671	"Coast"	7.1
"GB3 Daenische Wiek n."	105010306	"Daenische Wiek"	10	2009	54.15	13.483331	"Coast"	7
"GB7 Struck"	105010701	"Greifswalder Bodden"	10	2009	54.20667	13.653331	"Coast"	6.8
"GB19 Zentralbereich"	105011907	"Greifswalder Bodden"	10	2009	54.20667	13.566671	"Coast"	7.1
"Kemnitz"	105210010	"Westziese"	10	2009	54.0850610286063	13.5276303287714	"Freshwater"	0
"Greifswald"	105340014	"Ryck"	10	2009	54.0988078716915	13.3762719023408	"Freshwater"	0
"Brandshagen"	107030028	"Miltzower Bach"	10	2009	54.2318280613644	13.1982131143004	"Freshwater"	0
"S66 Stralsund"	109016609	"Andershofer Bucht"	10	2009	54.28667	13.131671	"Coast"	9.6
"Flemendorf"	109070015	"Uhlenbaek"	10	2009	54.3318827754293	12.8003579931573	"Freshwater"	0
"Zuehlendorf"	109180011	"Graben aus Kummerow Heide"	10	2009	54.3501914436589	12.8535939073662	"Freshwater"	0
"Prohn"	109230015	"Prohner Bach"	10	2009	54.3710907369313	13.0235076949181	"Freshwater"	0
"GB10 Ruden s."	111021001	"Greifswalder Bodden"	10	2009	54.18833	13.775001	"Coast"	6.50909090909091
"AW1 Trockenort"	111030108	"Achterwasser"	10	2009	54.01667	13.958331	"Coast"	2
"P20 Peenemuende s."	111032085	"Peenestrom"	10	2009	54.121	13.773	"Coast"	6.75
"P42 Wolgast s."	111034208	"Peenestrom"	10	2009	54.023358	13.760763	"Coast"	6.45
"P48 Lassan"	111034806	"Peenestrom"	10	2009	53.96667	13.891671	"Coast"	1.9
"O133 suedl. Greifsw. Oie"	111071308	"Pommersche Bucht"	10	2009	54.20333	13.905002	"Coast"	7.33636363636364
"Wolgast"	111140027	"Ostziese"	10	2009	54.042512008582	13.7348408690934	"Freshwater"	0
"Karow"	112050138	"Karower Muehlbach"	10	2009	54.4028946481796	13.5057291508361	"Freshwater"	0
"RB2 Vitte oe."	112190202	"Vitter Bodden"	10	2009	54.57	13.131672	"Coast"	10.6
"RB3 Bugspitze s."	112190309	"Rassower Strom"	10	2009	54.55333	13.178332	"Coast"	9.15
"Kasnevitz"	112220010	"Rosengartener Bek"	10	2009	54.3375879468763	13.4123296886823	"Freshwater"	0
"Kluis"	112230016	"Duvenbaek"	10	2009	54.4649241302838	13.3055644900104	"Freshwater"	0
"RB6 Wittower Faehre oe."	112280603	"Breetzer Bodden"	10	2009	54.56333	13.293332	"Coast"	9.8
"Neuendorf"	112350018	"Sehrower Bach"	10	2009	54.3821417140574	13.2670909497788	"Freshwater"	0
"Vorwerk"	112370019	"Sagarder Bach"	10	2009	54.519140218753	13.530008689413	"Freshwater"	0
"Sagard"	112370027	"Marlower Bach"	10	2009	54.5354918139135	13.5518017525063	"Freshwater"	0
"RB9 Glowe sw."	112390909	"Gr. Jasmunder Bodden"	10	2009	54.54333	13.426672	"Coast"	8.8
"RB10 Lietzow n."	112391004	"Gr. Jasmunder Bodden"	10	2009	54.50667	13.490002	"Coast"	8.8
"RB15 Buschvitz oe."	112391500	"Kl. Jasmunder Bodden"	10	2009	54.43167	13.491672	"Coast"	5.7
"RB1 Schaprode w."	112400185	"Schaproder Bodden"	10	2009	54.515	13.125002	"Coast"	10.5
"DB1 Pramort"	103050101	"Barther Fahrwasser"	11	2009	54.42	12.926671	"Coast"	8.9
"DB2 Sundische Wiese"	103050208	"Grabow"	11	2009	54.39167	12.838331	"Coast"	8
"DB6 Barth oe."	103050603	"Barther Bodden"	11	2009	54.395001	12.750001	"Coast"	7.1
"DB10 Bodstedt n."	103051008	"Bodstedter Bodden"	11	2009	54.395001	12.623331	"Coast"	6.4
"DB16 Saal nw."	103051606	"Saaler Bodden"	11	2009	54.335001	12.448331	"Coast"	5.6
"KB90 Fahrwasser I.Libitz w."	103059085	"Kubitzer Bodden"	11	2009	54.40167	13.105001	"Coast"	7.45
"GS Gellenstrom Hiddensee w."	103070503	"Prerowbucht"	11	2009	54.51167	13.050002	"Coast"	10.225
"Zipke"	103310014	"Zipker Bach"	11	2009	54.3413090635463	12.7839460522578	"Freshwater"	0
"GB2 I.Vilm s."	105010285	"Greifswalder Bodden"	11	2009	54.26667	13.516671	"Coast"	6.9
"GB3 Daenische Wiek n."	105010306	"Daenische Wiek"	11	2009	54.15	13.483331	"Coast"	7.1
"GB7 Struck"	105010701	"Greifswalder Bodden"	11	2009	54.20667	13.653331	"Coast"	7.2
"GB19 Zentralbereich"	105011907	"Greifswalder Bodden"	11	2009	54.20667	13.566671	"Coast"	6.9
"Kemnitz"	105210010	"Westziese"	11	2009	54.0850610286063	13.5276303287714	"Freshwater"	0
"Greifswald"	105340014	"Ryck"	11	2009	54.0988078716915	13.3762719023408	"Freshwater"	0
"Brandshagen"	107030028	"Miltzower Bach"	11	2009	54.2318280613644	13.1982131143004	"Freshwater"	0
"S66 Stralsund"	109016609	"Andershofer Bucht"	11	2009	54.28667	13.131671	"Coast"	7.5
"Flemendorf"	109070015	"Uhlenbaek"	11	2009	54.3318827754293	12.8003579931573	"Freshwater"	0
"Zuehlendorf"	109180011	"Graben aus Kummerow Heide"	11	2009	54.3501914436589	12.8535939073662	"Freshwater"	0
"Prohn"	109230015	"Prohner Bach"	11	2009	54.3710907369313	13.0235076949181	"Freshwater"	0
"GB10 Ruden s."	111021001	"Greifswalder Bodden"	11	2009	54.18833	13.775001	"Coast"	6.15
"AW1 Trockenort"	111030108	"Achterwasser"	11	2009	54.01667	13.958331	"Coast"	2.1
"P20 Peenemuende s."	111032085	"Peenestrom"	11	2009	54.121	13.773	"Coast"	1.7
"P42 Wolgast s."	111034208	"Peenestrom"	11	2009	54.023358	13.760763	"Coast"	1.65
"P48 Lassan"	111034806	"Peenestrom"	11	2009	53.96667	13.891671	"Coast"	1.7
"O133 suedl. Greifsw. Oie"	111071308	"Pommersche Bucht"	11	2009	54.20333	13.905002	"Coast"	6.9
"Wolgast"	111140027	"Ostziese"	11	2009	54.042512008582	13.7348408690934	"Freshwater"	0
"Karow"	112050138	"Karower Muehlbach"	11	2009	54.4028946481796	13.5057291508361	"Freshwater"	0
"RB2 Vitte oe."	112190202	"Vitter Bodden"	11	2009	54.57	13.131672	"Coast"	9.26
"RB3 Bugspitze s."	112190309	"Rassower Strom"	11	2009	54.55333	13.178332	"Coast"	9.1
"Kasnevitz"	112220010	"Rosengartener Bek"	11	2009	54.3375879468763	13.4123296886823	"Freshwater"	0
"Kluis"	112230016	"Duvenbaek"	11	2009	54.4649241302838	13.3055644900104	"Freshwater"	0
"RB6 Wittower Faehre oe."	112280603	"Breetzer Bodden"	11	2009	54.56333	13.293332	"Coast"	8.9
"Neuendorf"	112350018	"Sehrower Bach"	11	2009	54.3821417140574	13.2670909497788	"Freshwater"	0
"Vorwerk"	112370019	"Sagarder Bach"	11	2009	54.519140218753	13.530008689413	"Freshwater"	0
"Sagard"	112370027	"Marlower Bach"	11	2009	54.5354918139135	13.5518017525063	"Freshwater"	0
"RB9 Glowe sw."	112390909	"Gr. Jasmunder Bodden"	11	2009	54.54333	13.426672	"Coast"	8.6
"RB10 Lietzow n."	112391004	"Gr. Jasmunder Bodden"	11	2009	54.50667	13.490002	"Coast"	8.6
"RB15 Buschvitz oe."	112391500	"Kl. Jasmunder Bodden"	11	2009	54.43167	13.491672	"Coast"	5.5
"RB1 Schaprode w."	112400185	"Schaproder Bodden"	11	2009	54.515	13.125002	"Coast"	9.045
"DB1 Pramort"	103050101	"Barther Fahrwasser"	12	2009	54.42	12.926671	"Coast"	8.4
"DB2 Sundische Wiese"	103050208	"Grabow"	12	2009	54.39167	12.838331	"Coast"	8.2
"DB6 Barth oe."	103050603	"Barther Bodden"	12	2009	54.395001	12.750001	"Coast"	7.3
"DB10 Bodstedt n."	103051008	"Bodstedter Bodden"	12	2009	54.395001	12.623331	"Coast"	6.7
"DB16 Saal nw."	103051606	"Saaler Bodden"	12	2009	54.335001	12.448331	"Coast"	5.3
"KB90 Fahrwasser I.Libitz w."	103059085	"Kubitzer Bodden"	12	2009	54.40167	13.105001	"Coast"	8.44848484848485
"GS Gellenstrom Hiddensee w."	103070503	"Prerowbucht"	12	2009	54.51167	13.050002	"Coast"	9.81590909090909
"Zipke"	103310014	"Zipker Bach"	12	2009	54.3413090635463	12.7839460522578	"Freshwater"	0
"GB2 I.Vilm s."	105010285	"Greifswalder Bodden"	12	2009	54.26667	13.516671	"Coast"	6.9
"GB3 Daenische Wiek n."	105010306	"Daenische Wiek"	12	2009	54.15	13.483331	"Coast"	6.9
"GB7 Struck"	105010701	"Greifswalder Bodden"	12	2009	54.20667	13.653331	"Coast"	7
"GB19 Zentralbereich"	105011907	"Greifswalder Bodden"	12	2009	54.20667	13.566671	"Coast"	7
"Kemnitz"	105210010	"Westziese"	12	2009	54.0850610286063	13.5276303287714	"Freshwater"	0
"Greifswald"	105340014	"Ryck"	12	2009	54.0988078716915	13.3762719023408	"Freshwater"	0
"Brandshagen"	107030028	"Miltzower Bach"	12	2009	54.2318280613644	13.1982131143004	"Freshwater"	0
"S66 Stralsund"	109016609	"Andershofer Bucht"	12	2009	54.28667	13.131671	"Coast"	6.9
